,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
654,58,5,1,2,1,5618,2,1,2,20,2,361,2.0,189.0,1.0,1,1
655,56,4,3,3,1,12,1,1,2,20,2,282,2.0,135.0,1.0,1,1
656,40,2,1,2,1,5248,2,2,2,20,2,194,4.0,188.0,8.0,2,1
657,31,6,1,2,1,314,2,1,2,20,2,1341,3.0,178.0,7.0,1,2
658,35,3,1,1,1,0,2,1,2,20,2,197,4.0,30.0,1.0,1,1
659,34,1,2,2,1,4436,2,1,2,20,2,292,2.0,178.0,6.0,1,1
660,43,7,2,1,1,744,1,2,2,20,2,90,4.0,114.0,4.0,1,1
661,32,4,2,2,1,5252,2,1,2,20,2,232,2.0,183.0,2.0,1,1
662,53,5,1,2,1,3398,1,2,1,20,2,88,6.0,113.0,13.0,2,1
663,51,1,1,2,1,4178,2,1,2,20,2,167,4.0,174.0,1.0,1,1
664,56,2,1,2,1,4763,2,1,1,20,2,233,4.0,115.0,6.0,1,1
665,42,1,3,2,2,723,1,1,2,20,2,298,2.0,112.0,2.0,2,1
666,36,4,3,3,1,3202,2,1,2,20,2,690,3.0,183.0,2.0,1,1
667,41,5,2,2,1,769,1,2,2,20,2,222,4.0,98.0,4.0,2,1
668,37,5,3,2,1,1559,2,1,2,20,2,178,2.0,170.0,8.0,2,1
669,44,5,1,1,1,4580,2,1,2,20,2,192,2.0,189.0,2.0,3,1
670,46,4,1,3,1,676,2,1,2,20,2,825,6.0,174.0,4.0,1,1
671,53,3,1,1,1,3366,1,1,1,20,2,278,6.0,112.0,2.0,1,1
672,57,5,2,2,1,3499,2,1,2,20,2,104,4.0,175.0,3.0,1,1
673,37,3,2,1,1,1093,2,1,2,21,2,21,6.0,113.0,2.0,2,1
674,30,1,1,2,1,111,1,2,2,21,2,86,3.0,133.0,1.0,1,1
675,42,3,1,1,1,4014,2,1,2,21,2,149,4.0,186.0,1.0,2,1
676,55,5,1,2,1,6958,2,2,2,21,2,325,5.0,192.0,2.0,1,1
677,38,4,2,2,1,5133,2,1,2,21,2,87,2.0,168.0,2.0,2,1
678,53,3,2,2,1,5558,2,1,2,21,2,81,6.0,189.0,3.0,1,1
679,44,2,2,2,1,5045,2,1,2,21,2,20,6.0,175.0,15.0,2,1
680,35,3,2,2,1,356,2,1,2,21,2,20,5.0,114.0,7.0,1,1
681,45,8,1,1,1,460,1,1,2,21,2,312,3.0,157.0,1.0,1,1
682,31,3,2,1,1,5691,2,1,2,21,2,37,2.0,123.0,1.0,1,1
683,40,2,1,2,1,87,2,2,2,21,2,116,2.0,113.0,4.0,1,1
684,37,7,1,2,1,680,2,2,2,21,2,21,11.0,185.0,1.0,2,1
685,50,3,3,1,1,2564,2,1,2,21,2,124,4.0,113.0,8.0,1,1
686,37,1,2,2,1,1560,2,1,2,21,2,67,1.0,163.0,2.0,1,1
687,50,4,1,3,1,12519,2,1,2,21,2,615,3.0,34.0,1.0,1,2
688,36,5,1,1,1,62,1,1,2,21,2,50,2.0,121.0,2.0,1,1
689,47,5,1,1,2,-813,2,2,2,21,2,85,2.0,158.0,25.0,1,1
690,39,4,1,2,1,5222,2,1,2,21,2,239,2.0,177.0,1.0,1,1
691,31,3,2,1,1,3967,2,1,2,21,2,859,1.0,182.0,1.0,1,1
692,31,5,2,2,1,1447,2,1,2,21,2,225,2.0,95.0,13.0,2,1
693,45,3,3,1,1,2096,1,1,2,21,2,127,1.0,100.0,2.0,1,1
694,31,7,2,1,2,-405,2,2,2,21,2,846,1.0,100.0,2.0,3,1
695,47,5,1,2,1,0,1,1,2,21,2,591,1.0,10.0,1.0,1,2
696,30,4,2,3,1,1395,2,1,2,21,2,569,1.0,175.0,3.0,2,1
697,42,10,1,2,1,2812,2,1,2,21,2,46,4.0,171.0,1.0,1,1
698,46,2,1,2,1,22,2,1,2,21,2,153,1.0,197.0,3.0,1,1
699,53,3,1,1,1,1945,1,1,2,21,2,22,4.0,106.0,7.0,1,1
700,32,4,1,3,1,1261,2,1,2,21,2,104,1.0,182.0,1.0,1,1
701,31,4,1,3,1,2198,1,1,2,21,2,423,2.0,172.0,2.0,1,1
702,33,5,2,2,1,2481,1,1,2,21,2,113,1.0,101.0,2.0,1,1
703,40,2,1,2,1,10406,1,1,2,21,2,348,2.0,127.0,4.0,2,1
704,33,2,1,2,1,255,2,2,2,21,2,588,2.0,184.0,2.0,1,1
705,59,3,1,1,1,7049,1,1,2,21,2,530,1.0,163.0,2.0,1,2
706,35,4,2,3,1,2040,1,1,2,21,2,258,1.0,157.0,4.0,1,1
707,37,8,3,2,1,1040,2,1,2,21,2,567,1.0,184.0,1.0,2,1
708,30,6,3,1,1,1718,2,1,2,21,2,73,4.0,126.0,2.0,1,1
709,49,3,1,1,1,1105,2,1,2,21,2,13,3.0,113.0,2.0,2,1
710,52,8,1,2,1,1752,1,2,1,21,2,346,4.0,123.0,8.0,1,1
711,40,7,1,1,1,2644,2,1,2,21,2,110,2.0,185.0,1.0,1,1
712,31,10,1,1,1,5,2,2,2,21,2,635,1.0,135.0,2.0,1,2
713,32,2,3,2,1,5267,2,1,2,21,2,183,1.0,168.0,2.0,1,1
714,30,5,1,2,1,239,2,1,2,21,2,302,2.0,95.0,8.0,1,1
715,30,3,1,1,1,1942,2,2,2,21,2,436,2.0,178.0,3.0,2,2
716,43,3,1,1,1,78,2,1,2,21,2,36,1.0,109.0,1.0,2,1
717,45,4,1,2,1,243,1,1,2,21,2,46,1.0,163.0,1.0,2,1
718,44,4,1,2,1,701,1,2,2,21,2,103,1.0,141.0,2.0,1,1
719,47,7,1,1,1,2518,2,2,2,21,2,132,1.0,186.0,1.0,2,1
720,31,7,2,2,1,159,2,1,2,21,2,66,1.0,182.0,1.0,1,1
721,38,4,3,2,1,814,2,1,2,21,2,1166,1.0,155.0,3.0,2,1
722,34,3,2,1,1,966,2,1,2,21,2,393,1.0,101.0,3.0,1,1
723,41,5,1,2,1,636,2,1,2,21,2,1055,1.0,177.0,1.0,2,1
724,48,5,1,2,1,4265,2,1,2,21,2,327,1.0,192.0,2.0,1,1
725,32,3,2,1,1,3050,2,1,2,21,2,58,1.0,182.0,1.0,1,1
726,49,6,1,2,1,13818,1,1,2,21,2,201,1.0,113.0,2.0,1,1
727,34,3,2,1,1,3679,2,1,2,21,2,146,1.0,101.0,1.0,1,1
728,31,3,1,2,1,8629,2,1,2,21,2,957,1.0,184.0,2.0,1,2
729,34,3,3,2,1,124,2,1,2,21,2,56,1.0,163.0,4.0,2,1
730,53,4,1,2,1,1777,2,1,2,21,2,796,5.0,154.0,1.0,1,2
731,35,5,1,2,1,15474,1,1,2,21,2,89,1.0,92.0,2.0,2,1
732,45,1,1,2,1,857,2,1,2,21,2,169,1.0,92.0,20.0,2,1
733,34,2,1,2,1,-508,2,1,2,21,2,144,6.0,185.0,2.0,1,1
734,37,4,1,2,1,0,2,1,2,21,2,169,1.0,113.0,5.0,2,1
735,47,4,1,2,1,2944,1,1,2,21,2,57,7.0,154.0,5.0,1,1
736,52,2,3,2,1,2455,1,1,1,21,2,76,1.0,119.0,1.0,1,1
737,48,5,1,3,1,1375,2,2,2,21,2,73,1.0,172.0,2.0,1,1
738,40,2,2,2,1,19343,2,1,2,21,2,13,4.0,179.0,4.0,1,1
739,45,5,3,2,1,1738,1,1,2,21,2,79,1.0,106.0,2.0,1,1
740,54,5,1,2,1,230,1,2,2,21,2,401,1.0,100.0,2.0,1,1
741,30,5,1,2,1,274,2,2,2,21,2,105,5.0,102.0,2.0,1,1
742,38,7,1,1,1,1514,1,2,2,21,2,160,3.0,120.0,3.0,1,1
743,31,1,1,2,1,457,2,1,2,21,2,283,1.0,171.0,5.0,1,1
744,40,5,1,2,1,372,2,1,2,21,2,365,1.0,100.0,2.0,1,1
745,31,3,1,1,1,4148,2,1,2,21,2,316,3.0,99.0,9.0,2,2
746,37,3,1,1,1,489,2,1,2,21,2,202,1.0,106.0,5.0,1,1
747,33,4,1,3,1,2456,2,1,2,21,2,552,3.0,127.0,1.0,1,1
748,54,4,1,3,1,836,2,1,1,21,2,312,1.0,130.0,3.0,2,1
749,45,3,1,1,1,2220,2,1,2,21,2,89,1.0,133.0,2.0,1,1
750,40,4,1,2,1,-605,2,2,2,21,2,79,1.0,171.0,1.0,1,1
751,53,4,1,2,1,1027,1,1,2,21,2,102,1.0,121.0,1.0,1,1
752,35,4,1,2,1,80,2,2,2,21,2,38,2.0,172.0,2.0,1,1
753,41,3,1,1,1,832,2,2,2,21,2,164,1.0,176.0,1.0,1,1
754,32,3,2,1,1,616,2,1,2,21,2,186,2.0,109.0,1.0,2,1
755,50,5,1,2,1,2497,2,1,2,21,2,35,1.0,176.0,1.0,1,1
756,31,4,1,2,1,3653,2,2,2,21,2,252,1.0,168.0,4.0,1,1
757,35,10,2,1,1,1129,2,1,2,21,2,64,2.0,184.0,2.0,1,1
758,33,4,3,2,1,86,1,2,2,21,2,183,3.0,186.0,1.0,1,1
759,31,5,2,1,1,1166,2,1,2,21,2,119,2.0,171.0,1.0,1,1
760,47,5,1,2,1,834,1,2,2,21,2,902,1.0,133.0,2.0,2,2
761,34,5,1,2,1,5553,2,1,2,21,2,798,2.0,182.0,5.0,1,1
762,49,1,3,2,1,771,2,1,2,21,2,264,2.0,172.0,1.0,1,1
763,47,4,1,3,1,333,2,1,2,21,2,118,1.0,113.0,4.0,1,1
764,37,4,1,2,1,2066,2,2,2,21,2,10,7.0,113.0,5.0,1,1
765,40,3,1,2,1,752,1,2,2,21,2,456,1.0,157.0,1.0,1,1
766,40,2,1,2,1,9374,2,1,2,21,2,7,8.0,185.0,1.0,1,1
767,35,3,1,1,1,0,2,1,2,21,2,189,1.0,128.0,2.0,2,1
768,51,5,2,1,1,11222,2,1,2,21,2,126,2.0,171.0,7.0,1,1
769,36,1,2,2,1,0,2,2,2,21,2,109,1.0,189.0,1.0,1,1
770,39,3,1,1,2,47,1,1,2,21,2,28,3.0,158.0,3.0,1,1
771,30,3,1,1,1,6432,2,1,2,21,2,206,2.0,119.0,3.0,2,1
772,48,4,1,2,1,2697,2,2,2,21,2,82,1.0,179.0,5.0,1,1
773,38,3,3,1,1,554,1,1,2,21,2,45,1.0,101.0,4.0,1,1
774,36,3,3,1,1,210,2,1,1,21,2,62,1.0,127.0,2.0,1,1
775,39,3,2,1,1,26,2,2,2,21,2,52,1.0,179.0,4.0,1,1
776,33,5,2,2,1,920,2,1,2,21,2,58,1.0,122.0,4.0,1,1
777,39,2,1,3,1,1601,2,1,2,21,2,219,2.0,182.0,2.0,1,1
778,30,3,1,2,1,-559,2,2,2,21,2,531,1.0,184.0,1.0,1,1
779,43,1,1,2,1,-150,1,2,2,21,2,62,2.0,136.0,3.0,1,1
780,43,1,3,1,1,1440,2,2,2,21,2,149,1.0,175.0,1.0,1,1
781,38,1,1,2,1,505,2,2,2,21,2,119,1.0,157.0,2.0,1,1
782,57,2,1,2,1,2658,2,1,2,21,2,107,1.0,190.0,1.0,1,1
783,33,2,2,2,1,3269,1,2,2,21,2,381,1.0,126.0,1.0,1,1
784,33,1,3,2,1,335,2,1,2,21,2,347,1.0,184.0,2.0,1,1
785,32,5,1,2,1,253,2,1,2,21,2,76,1.0,170.0,3.0,1,1
786,47,5,1,2,1,1059,2,1,2,21,2,58,1.0,127.0,1.0,1,1
787,32,3,1,1,1,2737,2,2,2,21,2,44,4.0,182.0,1.0,1,1
788,31,3,2,1,1,6542,2,1,2,21,2,71,3.0,192.0,2.0,2,1
789,58,3,3,1,1,26254,2,1,2,21,2,53,1.0,31.0,1.0,1,1
790,33,3,2,1,1,437,2,1,2,21,2,285,1.0,179.0,4.0,2,1
791,40,4,1,3,1,-616,2,1,2,21,2,182,1.0,157.0,2.0,1,1
792,39,2,2,2,1,158,2,1,2,21,2,183,1.0,168.0,2.0,1,1
793,38,5,1,2,1,1,2,1,2,21,2,57,5.0,199.0,1.0,3,1
794,38,2,1,2,1,5293,2,1,2,21,2,1199,3.0,155.0,3.0,2,1
795,40,3,1,2,1,9047,2,1,2,21,2,527,1.0,95.0,2.0,2,1
796,36,5,1,2,1,1497,1,2,2,21,2,455,2.0,94.0,3.0,2,1
797,52,3,1,1,1,2428,2,1,2,21,2,294,1.0,116.0,3.0,1,1
798,34,5,3,2,1,7,2,2,2,21,2,94,2.0,199.0,1.0,1,1
799,54,9,1,3,1,235,1,2,2,21,2,353,2.0,113.0,5.0,1,1
800,39,1,1,2,1,2319,1,1,2,21,2,48,1.0,137.0,1.0,1,1
801,43,3,2,1,1,146,1,1,2,21,2,50,1.0,113.0,5.0,2,1
802,41,2,1,2,1,6687,2,1,2,21,2,41,2.0,123.0,3.0,1,1
803,55,4,3,3,1,2227,2,1,1,21,2,148,3.0,172.0,3.0,1,1
804,32,2,1,2,1,1076,1,1,2,21,2,906,1.0,129.0,3.0,1,1
805,40,10,1,1,1,271,2,1,2,21,2,124,3.0,102.0,4.0,1,1
806,45,1,2,2,1,946,2,1,2,21,2,56,2.0,175.0,4.0,1,1
807,37,7,2,1,1,65,1,1,2,21,2,20,10.0,113.0,4.0,1,1
808,41,1,2,2,1,748,1,1,1,21,2,94,7.0,130.0,3.0,2,1
809,32,1,1,1,1,118,1,1,2,21,2,383,4.0,176.0,10.0,1,1
810,53,4,1,2,1,3036,2,1,2,21,2,104,2.0,190.0,1.0,2,1
811,52,3,1,1,1,1065,2,2,2,21,2,224,2.0,175.0,1.0,1,1
812,57,3,1,1,1,3431,2,1,2,21,2,55,2.0,189.0,1.0,1,1
813,40,3,1,2,1,4025,2,1,2,21,2,139,2.0,129.0,4.0,1,1
814,32,3,3,1,1,874,1,1,2,21,2,366,3.0,101.0,6.0,3,1
815,41,4,1,2,1,1539,2,1,2,21,2,139,6.0,130.0,3.0,1,1
816,31,1,2,2,1,144,2,1,2,21,2,51,2.0,140.0,11.0,1,1
817,59,4,1,2,1,10054,1,1,2,21,2,175,3.0,100.0,6.0,1,1
818,55,9,3,2,1,1580,1,2,2,21,2,82,5.0,155.0,1.0,3,1
819,40,2,1,2,1,0,2,1,2,21,2,43,1.0,185.0,2.0,1,1
820,30,3,2,1,1,9634,1,1,2,21,2,402,4.0,101.0,5.0,1,1
821,45,2,3,2,1,0,2,2,2,21,2,173,1.0,192.0,1.0,1,1
822,34,1,2,2,1,892,2,1,2,21,2,177,2.0,184.0,1.0,1,1
823,58,3,3,1,1,50,2,1,2,21,2,675,4.0,171.0,4.0,1,1
824,37,2,2,2,1,105,1,2,2,21,2,197,2.0,157.0,4.0,1,1
825,31,2,1,2,1,490,2,1,2,21,2,394,5.0,179.0,2.0,2,1
826,32,1,1,2,1,752,2,1,2,21,2,82,4.0,191.0,1.0,1,1
827,40,1,2,2,1,1200,2,1,2,21,2,163,2.0,156.0,8.0,1,1
828,52,4,1,3,1,4793,2,1,1,21,2,61,3.0,168.0,2.0,1,1
829,44,4,1,3,1,0,2,2,2,21,2,32,2.0,116.0,3.0,2,1
830,45,5,2,1,1,302,2,1,2,21,2,22,2.0,154.0,4.0,1,1
831,41,5,1,2,1,2125,2,2,2,21,2,285,3.0,116.0,4.0,1,1
832,42,6,1,2,1,8131,2,1,2,21,2,173,4.0,175.0,1.0,1,1
833,34,7,2,1,1,714,2,1,2,21,2,122,3.0,193.0,4.0,1,1
834,43,1,3,2,1,738,2,1,2,21,2,585,4.0,191.0,4.0,1,1
835,55,3,2,1,1,4847,2,1,2,21,2,18,4.0,106.0,2.0,2,1
836,37,5,2,2,1,363,2,1,2,21,2,39,4.0,182.0,3.0,1,1
837,55,8,3,1,1,1241,1,1,2,21,2,48,7.0,154.0,5.0,1,1
838,58,3,1,1,1,1602,1,1,2,21,2,1032,10.0,115.0,3.0,1,1
839,36,3,1,1,1,396,1,1,2,21,2,64,2.0,100.0,5.0,1,1
840,33,5,3,2,1,558,2,1,2,21,2,258,2.0,93.0,3.0,1,1
841,31,3,2,1,1,2085,2,1,2,21,2,639,2.0,93.0,4.0,1,1
842,30,4,1,3,1,2929,2,1,2,21,2,432,2.0,184.0,1.0,2,1
843,54,3,1,1,1,1114,2,1,2,21,2,1195,2.0,175.0,1.0,2,1
844,30,5,1,2,1,817,2,1,2,21,2,208,3.0,91.0,4.0,1,1
845,40,1,2,2,1,877,2,1,2,21,2,12,3.0,177.0,6.0,1,1
846,38,8,3,1,1,4312,1,1,2,21,2,407,4.0,182.0,2.0,2,1
847,45,4,1,2,1,2246,2,2,2,21,2,197,2.0,99.0,2.0,2,1
848,35,3,3,1,1,538,2,1,2,21,2,109,2.0,193.0,4.0,1,1
849,47,4,1,2,1,473,2,1,2,21,2,127,2.0,176.0,2.0,2,1
850,50,3,1,1,1,4374,2,1,2,21,2,163,2.0,113.0,3.0,1,1
851,46,5,1,2,1,15120,1,1,2,21,2,27,3.0,108.0,3.0,2,1
852,42,4,1,3,1,-571,2,2,1,21,2,136,2.0,179.0,4.0,1,1
853,33,4,1,3,1,1903,2,1,2,21,2,337,2.0,182.0,3.0,1,1
854,37,4,1,3,1,1322,2,1,2,21,2,14,8.0,185.0,1.0,2,1
855,45,4,1,2,1,392,2,1,2,21,2,391,2.0,127.0,2.0,1,1
856,32,2,2,2,1,344,1,2,2,21,2,21,7.0,141.0,9.0,2,1
857,32,2,1,2,1,3181,2,1,2,21,2,118,2.0,176.0,7.0,1,1
858,35,5,2,2,1,1183,2,1,2,21,2,21,3.0,185.0,2.0,1,1
859,55,6,1,1,1,4809,2,1,2,21,2,223,2.0,186.0,3.0,2,1
860,33,3,3,1,1,0,2,2,2,21,2,211,7.0,94.0,8.0,1,1
861,42,10,3,2,1,484,2,1,2,21,2,321,3.0,127.0,3.0,1,1
862,50,4,1,3,1,0,1,1,2,21,2,281,2.0,191.0,2.0,1,1
863,34,3,1,1,1,714,2,1,2,21,2,328,4.0,113.0,27.0,1,1
864,41,7,1,2,1,0,2,2,2,21,2,12,5.0,190.0,1.0,1,1
865,47,8,1,1,1,333,1,1,1,21,2,8,5.0,137.0,1.0,1,1
866,37,3,2,1,1,2173,1,1,2,21,2,158,3.0,114.0,1.0,1,1
867,37,4,2,2,1,3111,2,1,2,21,2,9,3.0,185.0,2.0,1,1
868,35,5,1,2,1,587,1,2,2,21,2,23,8.0,126.0,5.0,2,1
869,49,2,1,3,1,0,2,1,2,21,2,13,2.0,192.0,1.0,2,1
870,53,5,3,2,1,173,1,2,2,21,2,412,2.0,143.0,1.0,1,1
871,57,2,3,2,1,4664,1,1,2,21,2,22,4.0,114.0,1.0,1,1
872,46,5,3,1,1,0,2,1,2,21,2,234,5.0,102.0,5.0,1,1
873,37,2,1,1,1,0,2,1,2,21,2,11,3.0,175.0,1.0,1,1
874,56,4,1,2,1,1521,2,2,2,21,2,19,2.0,179.0,3.0,2,1
875,38,2,3,2,1,8554,2,1,2,21,2,29,2.0,176.0,4.0,2,1
876,38,5,1,2,1,1063,2,1,2,21,2,51,5.0,113.0,2.0,1,1
877,34,4,1,3,1,2720,2,1,2,21,2,147,2.0,179.0,3.0,1,1
878,36,3,1,1,1,0,2,1,2,21,2,72,3.0,29.0,4.0,3,1
879,50,5,1,3,1,-315,1,2,2,21,2,61,7.0,136.0,1.0,1,1
880,50,1,3,2,1,797,2,1,1,21,2,205,3.0,119.0,8.0,1,1
881,59,3,1,1,1,2143,2,1,2,28,3,59,1.0,268.0,1.0,1,1
882,40,3,1,1,1,378,2,2,2,28,3,260,1.0,268.0,2.0,1,1
883,42,6,3,2,1,759,1,1,2,28,3,97,1.0,169.0,3.0,1,1
884,43,5,3,2,1,87,2,1,2,28,3,130,1.0,247.0,2.0,1,1
885,59,2,3,2,1,1,2,1,2,28,3,602,1.0,253.0,5.0,2,2
886,38,4,3,2,1,316,2,1,2,28,3,223,1.0,247.0,2.0,3,1
887,43,7,3,1,1,626,2,1,2,28,3,72,1.0,167.0,2.0,1,1
888,40,5,2,2,1,2017,2,1,2,28,3,105,1.0,244.0,1.0,2,1
889,38,4,1,2,1,67,1,1,2,28,3,74,1.0,239.0,2.0,1,1
890,57,5,1,2,1,589,2,1,2,28,3,198,1.0,244.0,1.0,2,1
891,48,2,1,2,1,651,1,2,2,28,3,228,1.0,196.0,2.0,1,1
892,53,5,3,2,1,392,2,1,2,28,3,70,1.0,245.0,1.0,1,1
893,33,4,1,2,2,-354,2,2,2,28,3,104,1.0,245.0,2.0,1,1
894,37,3,1,1,1,-76,2,1,2,28,3,230,1.0,204.0,1.0,2,1
895,57,2,3,3,1,362,1,1,2,28,3,91,1.0,231.0,1.0,1,1
896,52,2,1,2,1,393,2,2,2,28,3,446,1.0,182.0,8.0,1,1
897,43,3,1,1,1,344,2,2,2,28,3,282,1.0,238.0,2.0,1,1
898,46,5,3,2,1,741,2,1,2,28,3,83,1.0,258.0,1.0,2,1
899,48,5,1,2,1,0,2,1,2,28,3,123,1.0,204.0,1.0,1,1
900,43,2,1,2,1,2478,2,1,2,28,3,347,1.0,230.0,1.0,1,1
901,33,1,1,2,1,4012,1,2,2,28,3,90,1.0,265.0,4.0,1,1
902,47,4,1,3,1,1452,2,2,2,28,3,181,1.0,177.0,2.0,1,1
903,53,10,1,1,1,1672,1,1,2,28,3,176,1.0,189.0,1.0,1,1
904,52,5,1,2,1,98,2,1,2,28,3,103,1.0,245.0,2.0,1,1
905,58,9,1,2,1,374,2,2,2,28,3,223,1.0,196.0,1.0,1,1
906,54,7,1,1,1,1129,1,2,2,28,3,242,1.0,184.0,8.0,1,1
907,56,6,1,2,1,-246,1,2,2,28,3,461,2.0,204.0,2.0,1,1
908,31,6,1,2,1,20,1,1,2,28,3,304,1.0,71.0,1.0,1,1
909,31,5,1,2,1,0,2,2,2,28,3,71,1.0,223.0,9.0,2,1
910,38,4,1,2,1,105,2,1,2,28,3,158,1.0,265.0,2.0,1,1
911,38,3,1,1,1,1066,2,1,2,28,3,86,1.0,189.0,1.0,1,1
912,51,1,1,2,1,176,1,1,2,28,3,214,1.0,183.0,2.0,1,1
913,44,1,1,2,1,429,2,1,2,28,3,99,1.0,246.0,4.0,1,1
914,53,8,1,1,1,554,1,1,2,28,3,48,1.0,181.0,5.0,1,1
915,60,10,1,3,1,362,1,2,2,28,3,326,1.0,183.0,6.0,3,1
916,35,3,1,1,1,436,1,2,2,28,3,507,1.0,184.0,4.0,1,1
917,48,3,2,1,1,-295,1,2,2,28,3,121,1.0,190.0,2.0,1,1
918,57,4,1,2,1,1316,1,1,2,28,3,221,2.0,182.0,5.0,1,1
919,57,4,1,2,1,297,1,2,1,28,3,120,2.0,154.0,16.0,1,1
920,37,2,2,2,1,62,2,1,2,28,3,252,2.0,268.0,2.0,1,1
921,46,3,2,1,1,625,1,1,2,28,3,107,1.0,163.0,5.0,2,1
922,59,1,1,2,1,1455,2,1,2,28,3,222,2.0,191.0,1.0,1,1
923,52,1,1,2,1,199,1,1,2,28,3,978,2.0,189.0,1.0,2,1
924,44,7,1,1,1,3463,2,2,2,28,3,290,2.0,153.0,3.0,1,1
925,30,1,2,2,1,732,2,1,2,28,3,445,1.0,223.0,1.0,1,1
926,37,4,1,2,1,417,1,1,2,28,3,389,1.0,181.0,5.0,1,1
927,48,5,1,2,1,547,1,1,2,28,3,74,1.0,176.0,2.0,1,1
928,41,10,2,1,1,1616,1,1,1,28,3,229,1.0,184.0,7.0,3,1
929,36,3,1,1,1,0,2,1,2,28,3,60,1.0,250.0,1.0,2,1
930,47,5,1,2,1,487,1,1,2,28,3,218,2.0,177.0,1.0,1,1
931,59,4,1,3,1,699,1,1,2,28,3,98,1.0,154.0,6.0,1,1
932,33,4,1,2,1,0,2,1,2,28,3,176,1.0,266.0,1.0,2,1
933,55,5,1,2,1,3207,1,1,2,28,3,158,2.0,153.0,12.0,1,1
934,49,5,1,2,1,177,2,2,2,28,3,90,1.0,204.0,1.0,1,1
935,41,1,2,2,1,219,2,1,2,28,3,119,1.0,268.0,1.0,2,1
936,42,5,1,2,1,799,1,1,2,28,3,234,1.0,181.0,6.0,1,1
937,56,5,2,1,1,-528,1,1,2,28,3,290,2.0,184.0,2.0,1,1
938,26,4,2,2,1,0,2,1,2,28,3,148,2.0,258.0,2.0,1,1
939,48,3,3,2,1,769,1,2,2,28,3,58,2.0,184.0,15.0,2,1
940,41,5,1,2,1,0,1,1,2,28,3,411,2.0,156.0,8.0,2,1
941,52,3,1,1,1,1392,1,1,2,28,3,1121,2.0,205.0,3.0,1,1
942,45,3,1,2,1,672,2,1,1,28,3,227,3.0,187.0,1.0,2,1
943,44,5,1,2,1,-199,1,1,2,28,3,692,2.0,247.0,3.0,1,1
944,50,5,1,2,1,-70,2,2,2,28,3,391,2.0,191.0,1.0,1,1
945,40,4,2,3,1,366,2,2,2,28,3,168,2.0,205.0,1.0,1,1
946,47,5,1,2,1,644,1,1,1,28,3,54,3.0,160.0,13.0,1,1
947,31,3,2,1,1,308,2,2,2,28,3,262,2.0,268.0,2.0,2,1
948,29,2,1,2,1,376,1,2,1,28,3,49,3.0,183.0,4.0,1,1
949,49,3,3,1,1,557,2,1,2,29,3,145,1.0,223.0,5.0,1,1
950,31,3,2,1,1,86,1,1,2,29,3,100,1.0,170.0,4.0,1,1
951,30,3,1,1,1,370,1,1,2,29,3,250,1.0,246.0,1.0,2,1
952,34,4,1,2,1,1988,2,1,1,29,3,53,1.0,266.0,2.0,1,1
953,57,1,1,2,1,1504,2,1,2,29,3,52,1.0,245.0,2.0,1,1
954,33,2,1,2,1,360,2,1,2,29,3,103,1.0,185.0,13.0,2,1
955,33,2,2,2,1,459,2,1,2,29,3,241,1.0,266.0,2.0,1,1
956,35,5,1,2,1,-259,2,1,2,29,3,381,1.0,247.0,2.0,1,1
957,60,5,1,2,1,2041,1,1,1,29,3,123,1.0,185.0,7.0,1,1
958,29,4,2,2,1,1296,2,2,2,29,3,275,1.0,240.0,1.0,2,1
959,32,4,1,2,1,257,2,2,2,29,3,74,1.0,239.0,1.0,2,1
960,33,1,2,2,1,13,2,1,2,29,3,111,1.0,247.0,2.0,1,1
961,32,5,1,1,1,0,2,2,2,29,3,223,1.0,261.0,2.0,1,1
962,46,4,1,2,1,120,2,2,2,29,3,121,1.0,259.0,3.0,1,1
963,36,2,3,2,1,532,2,1,2,29,3,391,1.0,241.0,1.0,1,1
964,36,5,1,1,1,-290,2,2,2,29,3,150,1.0,189.0,3.0,1,1
965,34,1,2,2,1,673,2,1,2,29,3,89,1.0,260.0,2.0,1,1
966,39,1,1,2,1,272,2,2,2,29,3,199,1.0,234.0,2.0,1,1
967,48,2,2,2,1,133,2,2,2,29,3,451,1.0,197.0,1.0,1,1
968,34,3,1,1,1,557,2,1,2,29,3,354,1.0,197.0,1.0,1,1
969,36,3,3,1,1,36,2,1,2,29,3,227,1.0,261.0,6.0,1,1
970,36,7,1,2,1,313,2,1,2,29,3,167,2.0,198.0,1.0,1,1
971,36,1,1,2,1,498,2,1,2,29,3,151,1.0,253.0,1.0,1,1
972,36,5,1,2,1,319,2,1,2,29,3,29,1.0,266.0,1.0,1,1
973,46,4,1,2,1,521,2,1,2,29,3,246,1.0,226.0,3.0,1,1
974,45,3,3,1,1,-90,2,1,2,29,3,128,1.0,192.0,1.0,1,1
975,47,4,1,2,1,676,2,1,2,29,3,110,1.0,184.0,4.0,2,1
976,35,5,1,2,1,149,2,1,2,29,3,99,1.0,245.0,2.0,1,1
977,60,5,1,2,1,478,1,1,2,29,3,139,1.0,171.0,5.0,1,1
978,37,4,1,3,1,345,2,1,2,29,3,344,1.0,188.0,2.0,1,1
979,26,5,2,2,1,455,1,1,2,29,3,240,1.0,182.0,8.0,2,1
980,33,3,3,1,1,893,2,1,2,29,3,259,1.0,259.0,9.0,1,1
981,50,3,2,1,1,567,2,1,2,29,3,50,1.0,258.0,8.0,1,1
